Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
76 SHENTON,SHENTON WAY,02,Non-Landed Properties,1,"4,200",50 to 60,500 to 600,Mar-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,2,"4,600",50 to 60,600 to 700,Mar-24
LUMIERE,MISTRI ROAD,02,Non-Landed Properties,2,"5,300",80 to 90,"900 to 1,000",Mar-24
ALTEZ,ENGGOR STREET,02,Non-Landed Properties,2,"7,200",90 to 100,"1,000 to 1,100",Mar-24
SPOTTISWOODE PARK,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,NA,"5,300",70 to 80,800 to 900,Mar-24
THE BEACON,CANTONMENT ROAD,02,Non-Landed Properties,2,"4,500",70 to 80,800 to 900,Mar-24
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,1,"3,500",50 to 60,600 to 700,Mar-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,3,"6,200",80 to 90,"900 to 1,000",Mar-24
ICON,GOPENG STREET,02,Non-Landed Properties,1,"3,700",50 to 60,500 to 600,Mar-24
ICON,GOPENG STREET,02,Non-Landed Properties,1,"4,000",60 to 70,600 to 700,Mar-24
76 SHENTON,SHENTON WAY,02,Non-Landed Properties,1,"4,400",50 to 60,600 to 700,Mar-24
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,1,"3,000",30 to 40,300 to 400,Mar-24
DORSETT RESIDENCES,NEW BRIDGE ROAD,02,Non-Landed Properties,2,"6,000",150 to 160,"1,600 to 1,700",Mar-24
LUMIERE,MISTRI ROAD,02,Non-Landed Properties,NA,"3,000",40 to 50,400 to 500,Mar-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,2,"5,300",50 to 60,600 to 700,Mar-24
ICON,GOPENG STREET,02,Non-Landed Properties,1,"4,200",50 to 60,500 to 600,Mar-24
ICON,GOPENG STREET,02,Non-Landed Properties,1,"3,700",50 to 60,500 to 600,Mar-24
ICON,GOPENG STREET,02,Non-Landed Properties,1,"4,400",60 to 70,600 to 700,Mar-24
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,1,"4,000",50 to 60,600 to 700,Mar-24
EON SHENTON,SHENTON WAY,02,Non-Landed Properties,2,"4,800",50 to 60,500 to 600,Mar-24
ICON,GOPENG STREET,02,Non-Landed Properties,1,"4,400",50 to 60,500 to 600,Mar-24
NON-LANDED HOUSING DEVELOPMENT,NEW BRIDGE ROAD,02,Non-Landed Properties,NA,"3,200",70 to 80,700 to 800,Mar-24
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,1,"3,200",40 to 50,400 to 500,Mar-24
CRAIG PLACE,CRAIG ROAD,02,Non-Landed Properties,1,"3,700",50 to 60,500 to 600,Mar-24
76 SHENTON,SHENTON WAY,02,Non-Landed Properties,2,"6,000",90 to 100,"900 to 1,000",Mar-24
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,1,"3,400",30 to 40,300 to 400,Mar-24
SKYSUITES@ANSON,ENGGOR STREET,02,Non-Landed Properties,3,"7,400",80 to 90,"900 to 1,000",Mar-24
EON SHENTON,SHENTON WAY,02,Non-Landed Properties,3,"5,200",80 to 90,"900 to 1,000",Mar-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,2,"4,500",60 to 70,600 to 700,Mar-24
ICON,GOPENG STREET,02,Non-Landed Properties,1,"3,900",50 to 60,500 to 600,Mar-24
LUMIERE,MISTRI ROAD,02,Non-Landed Properties,NA,"3,300",40 to 50,400 to 500,Mar-24
THE BEACON,CANTONMENT ROAD,02,Non-Landed Properties,2,"5,300",100 to 110,"1,100 to 1,200",Mar-24
LUMIERE,MISTRI ROAD,02,Non-Landed Properties,2,"4,900",80 to 90,"900 to 1,000",Mar-24
THE BEACON,CANTONMENT ROAD,02,Non-Landed Properties,2,"6,100",100 to 110,"1,100 to 1,200",Mar-24
ICON,GOPENG STREET,02,Non-Landed Properties,1,"4,000",50 to 60,500 to 600,Mar-24
SKYSUITES@ANSON,ENGGOR STREET,02,Non-Landed Properties,2,"5,100",60 to 70,600 to 700,Mar-24
NON-LANDED HOUSING DEVELOPMENT,HOE CHIANG ROAD,02,Non-Landed Properties,NA,"3,200",80 to 90,"900 to 1,000",Mar-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,2,"5,000",60 to 70,600 to 700,Mar-24
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,1,"3,500",40 to 50,400 to 500,Mar-24
WALLICH RESIDENCE,WALLICH STREET,02,Non-Landed Properties,1,"6,000",50 to 60,600 to 700,Mar-24
ALTEZ,ENGGOR STREET,02,Non-Landed Properties,2,"8,100",110 to 120,"1,100 to 1,200",Mar-24
ONZE @ TANJONG PAGAR,KEE SENG STREET,02,Non-Landed Properties,1,"3,800",40 to 50,500 to 600,Mar-24
ALTEZ,ENGGOR STREET,02,Non-Landed Properties,2,"8,300",100 to 110,"1,100 to 1,200",Mar-24
ICON,GOPENG STREET,02,Non-Landed Properties,1,"5,601",50 to 60,500 to 600,Mar-24
ICON,GOPENG STREET,02,Non-Landed Properties,1,"4,800",70 to 80,700 to 800,Mar-24
ICON,GOPENG STREET,02,Non-Landed Properties,1,"5,803",50 to 60,500 to 600,Mar-24
ICON,GOPENG STREET,02,Non-Landed Properties,2,"5,500",80 to 90,"900 to 1,000",Mar-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,3,"6,500",80 to 90,"900 to 1,000",Mar-24
ICON,GOPENG STREET,02,Non-Landed Properties,1,"4,000",50 to 60,500 to 600,Mar-24
INTERNATIONAL PLAZA,ANSON ROAD,02,Non-Landed Properties,NA,"3,000",80 to 90,"900 to 1,000",Mar-24
TANJONG PAGAR COMPLEX,KEPPEL ROAD,02,Non-Landed Properties,3,"2,496",80 to 90,"900 to 1,000",Mar-24
DORSETT RESIDENCES,NEW BRIDGE ROAD,02,Non-Landed Properties,1,"4,000",40 to 50,400 to 500,Mar-24
ALTEZ,ENGGOR STREET,02,Non-Landed Properties,3,"11,000",140 to 150,"1,500 to 1,600",Mar-24
ONZE @ TANJONG PAGAR,KEE SENG STREET,02,Non-Landed Properties,1,"3,900",40 to 50,500 to 600,Mar-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,1,"3,900",40 to 50,400 to 500,Mar-24
ICON,GOPENG STREET,02,Non-Landed Properties,1,"4,550",70 to 80,700 to 800,Mar-24
76 SHENTON,SHENTON WAY,02,Non-Landed Properties,2,"5,700",90 to 100,"900 to 1,000",Mar-24
LUMIERE,MISTRI ROAD,02,Non-Landed Properties,1,"4,000",60 to 70,600 to 700,Mar-24
SKYSUITES@ANSON,ENGGOR STREET,02,Non-Landed Properties,2,"5,400",60 to 70,600 to 700,Mar-24
ICON,GOPENG STREET,02,Non-Landed Properties,1,"4,800",60 to 70,600 to 700,Mar-24
WALLICH RESIDENCE,WALLICH STREET,02,Non-Landed Properties,1,"7,700",60 to 70,600 to 700,Mar-24
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,1,"3,200",30 to 40,300 to 400,Mar-24
ICON,GOPENG STREET,02,Non-Landed Properties,2,"5,900",90 to 100,"1,000 to 1,100",Mar-24
SKYSUITES@ANSON,ENGGOR STREET,02,Non-Landed Properties,NA,"3,850",30 to 40,300 to 400,Mar-24
WALLICH RESIDENCE,WALLICH STREET,02,Non-Landed Properties,3,"14,000",120 to 130,"1,300 to 1,400",Mar-24
SPOTTISWOODE PARK,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,NA,"4,400",110 to 120,"1,200 to 1,300",Mar-24
EON SHENTON,SHENTON WAY,02,Non-Landed Properties,2,"4,000",50 to 60,500 to 600,Mar-24
ICON,GOPENG STREET,02,Non-Landed Properties,2,"6,000",90 to 100,"1,000 to 1,100",Mar-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,1,"4,000",40 to 50,400 to 500,Mar-24
LUMIERE,MISTRI ROAD,02,Non-Landed Properties,1,"3,900",60 to 70,600 to 700,Mar-24
WALLICH RESIDENCE,WALLICH STREET,02,Non-Landed Properties,3,"12,000",100 to 110,"1,000 to 1,100",Mar-24
WALLICH RESIDENCE,WALLICH STREET,02,Non-Landed Properties,4,"20,000",160 to 170,"1,700 to 1,800",Mar-24
THE BEACON,CANTONMENT ROAD,02,Non-Landed Properties,2,"5,000",100 to 110,"1,100 to 1,200",Mar-24
LUMIERE,MISTRI ROAD,02,Non-Landed Properties,1,"3,600",60 to 70,600 to 700,Mar-24
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,1,"3,900",50 to 60,600 to 700,Mar-24
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,3,"4,100",60 to 70,700 to 800,Mar-24
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,2,"5,200",80 to 90,"900 to 1,000",Mar-24
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,1,"3,500",40 to 50,400 to 500,Mar-24
EON SHENTON,SHENTON WAY,02,Non-Landed Properties,2,"5,700",60 to 70,600 to 700,Mar-24
LUMIERE,MISTRI ROAD,02,Non-Landed Properties,1,"4,500",60 to 70,600 to 700,Mar-24
ICON,GOPENG STREET,02,Non-Landed Properties,2,"6,000",80 to 90,"900 to 1,000",Mar-24
INTERNATIONAL PLAZA,ANSON ROAD,02,Non-Landed Properties,NA,"6,500",120 to 130,"1,300 to 1,400",Mar-24
TANJONG PAGAR COMPLEX,KEPPEL ROAD,02,Non-Landed Properties,3,"2,496",80 to 90,"900 to 1,000",Mar-24
ICON,GOPENG STREET,02,Non-Landed Properties,1,"4,200",70 to 80,700 to 800,Mar-24
ALTEZ,ENGGOR STREET,02,Non-Landed Properties,3,"16,300",230 to 240,"2,400 to 2,500",Mar-24
DORSETT RESIDENCES,NEW BRIDGE ROAD,02,Non-Landed Properties,2,"4,500",60 to 70,600 to 700,Mar-24
THE BEACON,CANTONMENT ROAD,02,Non-Landed Properties,2,"5,000",90 to 100,"900 to 1,000",Mar-24
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,1,"3,500",50 to 60,600 to 700,Mar-24
ALTEZ,ENGGOR STREET,02,Non-Landed Properties,1,"5,500",70 to 80,800 to 900,Feb-24
SKYSUITES@ANSON,ENGGOR STREET,02,Non-Landed Properties,2,"3,950",60 to 70,600 to 700,Feb-24
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,1,"3,800",50 to 60,600 to 700,Feb-24
ICON,GOPENG STREET,02,Non-Landed Properties,1,"4,100",50 to 60,500 to 600,Feb-24
INTERNATIONAL PLAZA,ANSON ROAD,02,Non-Landed Properties,NA,"5,000",80 to 90,"900 to 1,000",Feb-24
THE BEACON,CANTONMENT ROAD,02,Non-Landed Properties,2,"4,400",70 to 80,800 to 900,Feb-24
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,1,"3,800",50 to 60,600 to 700,Feb-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,1,"3,700",40 to 50,400 to 500,Feb-24
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,3,"8,500",130 to 140,"1,400 to 1,500",Feb-24
ICON,GOPENG STREET,02,Non-Landed Properties,1,"4,000",50 to 60,500 to 600,Feb-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,2,"4,600",60 to 70,600 to 700,Feb-24
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,1,"3,500",40 to 50,500 to 600,Feb-24
ICON,GOPENG STREET,02,Non-Landed Properties,1,"4,000",50 to 60,500 to 600,Feb-24
THE BEACON,CANTONMENT ROAD,02,Non-Landed Properties,3,"6,800",130 to 140,"1,400 to 1,500",Feb-24
SKYSUITES@ANSON,ENGGOR STREET,02,Non-Landed Properties,1,"3,800",30 to 40,300 to 400,Feb-24
THE BEACON,CANTONMENT ROAD,02,Non-Landed Properties,2,"4,800",90 to 100,"900 to 1,000",Feb-24
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,1,"3,950",50 to 60,600 to 700,Feb-24
ICON,GOPENG STREET,02,Non-Landed Properties,2,"6,300",110 to 120,"1,200 to 1,300",Feb-24
ALTEZ,ENGGOR STREET,02,Non-Landed Properties,1,"5,700",70 to 80,800 to 900,Feb-24
LUMIERE,MISTRI ROAD,02,Non-Landed Properties,NA,"2,900",40 to 50,400 to 500,Feb-24
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,1,"3,750",40 to 50,500 to 600,Feb-24
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,3,"4,200",60 to 70,700 to 800,Feb-24
EON SHENTON,SHENTON WAY,02,Non-Landed Properties,2,"4,900",50 to 60,500 to 600,Feb-24
76 SHENTON,SHENTON WAY,02,Non-Landed Properties,1,"4,300",50 to 60,500 to 600,Feb-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,1,"4,000",40 to 50,400 to 500,Feb-24
ICON,GOPENG STREET,02,Non-Landed Properties,1,"5,537",50 to 60,500 to 600,Feb-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,2,"5,200",60 to 70,600 to 700,Feb-24
EON SHENTON,SHENTON WAY,02,Non-Landed Properties,2,"5,250",90 to 100,"900 to 1,000",Feb-24
ONZE @ TANJONG PAGAR,KEE SENG STREET,02,Non-Landed Properties,1,"3,750",50 to 60,500 to 600,Feb-24
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,1,"3,350",30 to 40,300 to 400,Feb-24
SKYSUITES@ANSON,ENGGOR STREET,02,Non-Landed Properties,1,"4,500",30 to 40,300 to 400,Feb-24
ALTEZ,ENGGOR STREET,02,Non-Landed Properties,2,"7,600",100 to 110,"1,100 to 1,200",Feb-24
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,1,"4,300",50 to 60,600 to 700,Feb-24
EON SHENTON,SHENTON WAY,02,Non-Landed Properties,2,"5,000",50 to 60,500 to 600,Feb-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,2,"4,200",50 to 60,600 to 700,Feb-24
ONZE @ TANJONG PAGAR,KEE SENG STREET,02,Non-Landed Properties,1,"4,000",50 to 60,500 to 600,Feb-24
SKYSUITES@ANSON,ENGGOR STREET,02,Non-Landed Properties,2,"5,000",60 to 70,600 to 700,Feb-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,1,"4,200",50 to 60,600 to 700,Feb-24
WALLICH RESIDENCE,WALLICH STREET,02,Non-Landed Properties,1,"6,500",50 to 60,600 to 700,Feb-24
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,3,"4,400",70 to 80,700 to 800,Feb-24
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,2,"4,000",50 to 60,600 to 700,Feb-24
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,2,"3,900",60 to 70,600 to 700,Feb-24
INTERNATIONAL PLAZA,ANSON ROAD,02,Non-Landed Properties,NA,"3,850",80 to 90,800 to 900,Feb-24
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,2,"4,700",70 to 80,700 to 800,Feb-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,1,"4,980",40 to 50,400 to 500,Feb-24
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,2,"3,650",50 to 60,500 to 600,Feb-24
EON SHENTON,SHENTON WAY,02,Non-Landed Properties,2,"5,200",90 to 100,"1,000 to 1,100",Feb-24
EON SHENTON,SHENTON WAY,02,Non-Landed Properties,2,"4,250",40 to 50,500 to 600,Feb-24
DORSETT RESIDENCES,NEW BRIDGE ROAD,02,Non-Landed Properties,2,"4,700",60 to 70,600 to 700,Feb-24
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,2,"5,500",80 to 90,800 to 900,Feb-24
SKYSUITES@ANSON,ENGGOR STREET,02,Non-Landed Properties,NA,"3,800",30 to 40,300 to 400,Feb-24
ONZE @ TANJONG PAGAR,KEE SENG STREET,02,Non-Landed Properties,1,"3,500",50 to 60,500 to 600,Feb-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,3,"5,900",80 to 90,"900 to 1,000",Feb-24
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,1,"3,700",50 to 60,600 to 700,Feb-24
EON SHENTON,SHENTON WAY,02,Non-Landed Properties,2,"4,300",110 to 120,"1,100 to 1,200",Feb-24
LUMIERE,MISTRI ROAD,02,Non-Landed Properties,1,"4,300",60 to 70,600 to 700,Feb-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,3,"6,000",80 to 90,"900 to 1,000",Feb-24
ICON,GOPENG STREET,02,Non-Landed Properties,1,"3,450",50 to 60,500 to 600,Feb-24
SKYSUITES@ANSON,ENGGOR STREET,02,Non-Landed Properties,2,"4,900",60 to 70,600 to 700,Feb-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,1,"5,233",40 to 50,400 to 500,Feb-24
WALLICH RESIDENCE,WALLICH STREET,02,Non-Landed Properties,1,"7,000",60 to 70,600 to 700,Feb-24
ICON,GOPENG STREET,02,Non-Landed Properties,1,"4,100",50 to 60,500 to 600,Feb-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,1,"4,000",40 to 50,400 to 500,Feb-24
INTERNATIONAL PLAZA,ANSON ROAD,02,Non-Landed Properties,NA,"6,000",140 to 150,"1,500 to 1,600",Feb-24
LUMIERE,MISTRI ROAD,02,Non-Landed Properties,1,"6,000",60 to 70,600 to 700,Feb-24
ICON,GOPENG STREET,02,Non-Landed Properties,1,"4,600",70 to 80,700 to 800,Feb-24
SKYSUITES@ANSON,ENGGOR STREET,02,Non-Landed Properties,2,"4,600",60 to 70,600 to 700,Feb-24
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,2,"4,100",60 to 70,600 to 700,Feb-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,2,"4,800",60 to 70,600 to 700,Feb-24
ALTEZ,ENGGOR STREET,02,Non-Landed Properties,1,"5,450",70 to 80,800 to 900,Feb-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,3,"6,300",80 to 90,"900 to 1,000",Feb-24
76 SHENTON,SHENTON WAY,02,Non-Landed Properties,2,"6,350",90 to 100,"900 to 1,000",Feb-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,1,"5,166",40 to 50,400 to 500,Feb-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,2,"4,600",50 to 60,600 to 700,Feb-24
ALTEZ,ENGGOR STREET,02,Non-Landed Properties,1,"5,100",50 to 60,600 to 700,Feb-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,2,"4,500",50 to 60,600 to 700,Feb-24
LUMIERE,MISTRI ROAD,02,Non-Landed Properties,1,"3,700",50 to 60,600 to 700,Feb-24
76 SHENTON,SHENTON WAY,02,Non-Landed Properties,2,"6,500",90 to 100,"900 to 1,000",Feb-24
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,1,"3,300",30 to 40,300 to 400,Feb-24
EON SHENTON,SHENTON WAY,02,Non-Landed Properties,2,"3,825",50 to 60,500 to 600,Feb-24
ICON,GOPENG STREET,02,Non-Landed Properties,2,"6,000",80 to 90,"900 to 1,000",Feb-24
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,1,"3,200",30 to 40,300 to 400,Feb-24
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,1,"3,200",40 to 50,400 to 500,Feb-24
ICON,GOPENG STREET,02,Non-Landed Properties,1,"4,200",50 to 60,500 to 600,Feb-24
LUMIERE,MISTRI ROAD,02,Non-Landed Properties,1,"4,100",60 to 70,600 to 700,Feb-24
INTERNATIONAL PLAZA,ANSON ROAD,02,Non-Landed Properties,NA,"5,400",80 to 90,"900 to 1,000",Feb-24
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,1,"3,050",30 to 40,300 to 400,Feb-24
ALTEZ,ENGGOR STREET,02,Non-Landed Properties,1,"5,500",70 to 80,700 to 800,Feb-24
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,1,"3,000",30 to 40,300 to 400,Feb-24
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,2,"5,200",80 to 90,"900 to 1,000",Feb-24
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,1,"3,000",30 to 40,300 to 400,Feb-24
INTERNATIONAL PLAZA,ANSON ROAD,02,Non-Landed Properties,NA,"4,000",80 to 90,800 to 900,Feb-24
DORSETT RESIDENCES,NEW BRIDGE ROAD,02,Non-Landed Properties,2,"5,300",60 to 70,600 to 700,Feb-24
THE BEACON,CANTONMENT ROAD,02,Non-Landed Properties,2,"5,400",100 to 110,"1,100 to 1,200",Feb-24
ICON,GOPENG STREET,02,Non-Landed Properties,1,"3,700",50 to 60,500 to 600,Feb-24
ALTEZ,ENGGOR STREET,02,Non-Landed Properties,2,"8,000",100 to 110,"1,100 to 1,200",Feb-24
ALTEZ,ENGGOR STREET,02,Non-Landed Properties,1,"4,000",40 to 50,500 to 600,Feb-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,1,"3,800",40 to 50,400 to 500,Feb-24
SKYSUITES@ANSON,ENGGOR STREET,02,Non-Landed Properties,2,"5,800",60 to 70,600 to 700,Feb-24
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,1,"3,100",30 to 40,300 to 400,Feb-24
ALTEZ,ENGGOR STREET,02,Non-Landed Properties,2,"6,200",70 to 80,800 to 900,Feb-24
76 SHENTON,SHENTON WAY,02,Non-Landed Properties,1,"4,500",50 to 60,600 to 700,Feb-24
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,2,"3,800",40 to 50,400 to 500,Feb-24
ALTEZ,ENGGOR STREET,02,Non-Landed Properties,1,"5,600",80 to 90,800 to 900,Feb-24
ICON,GOPENG STREET,02,Non-Landed Properties,1,"4,600",60 to 70,600 to 700,Feb-24
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,3,"7,500",130 to 140,"1,400 to 1,500",Feb-24
SKYSUITES@ANSON,ENGGOR STREET,02,Non-Landed Properties,NA,"3,400",30 to 40,300 to 400,Feb-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,2,"4,800",60 to 70,600 to 700,Feb-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,2,"4,800",50 to 60,600 to 700,Feb-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,2,"4,700",60 to 70,600 to 700,Feb-24
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,3,"4,000",60 to 70,700 to 800,Feb-24
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,1,"3,200",30 to 40,300 to 400,Feb-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,NA,"4,125",40 to 50,500 to 600,Feb-24
ALTEZ,ENGGOR STREET,02,Non-Landed Properties,1,"5,300",50 to 60,500 to 600,Feb-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,3,"6,400",80 to 90,"900 to 1,000",Feb-24
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,1,"3,150",30 to 40,300 to 400,Feb-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,2,"4,600",60 to 70,600 to 700,Feb-24
INTERNATIONAL PLAZA,ANSON ROAD,02,Non-Landed Properties,NA,"4,800",140 to 150,"1,600 to 1,700",Feb-24
ICON,GOPENG STREET,02,Non-Landed Properties,1,"4,100",50 to 60,500 to 600,Feb-24
ONZE @ TANJONG PAGAR,KEE SENG STREET,02,Non-Landed Properties,1,"3,600",50 to 60,500 to 600,Feb-24
LUMIERE,MISTRI ROAD,02,Non-Landed Properties,2,"5,600",90 to 100,"900 to 1,000",Feb-24
THE BEACON,CANTONMENT ROAD,02,Non-Landed Properties,3,"6,200",130 to 140,"1,400 to 1,500",Feb-24
SKYSUITES@ANSON,ENGGOR STREET,02,Non-Landed Properties,3,"7,500",90 to 100,"1,000 to 1,100",Feb-24
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,1,"3,500",40 to 50,400 to 500,Feb-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,NA,"6,200",80 to 90,"900 to 1,000",Feb-24
ICON,GOPENG STREET,02,Non-Landed Properties,2,"7,187",80 to 90,"900 to 1,000",Feb-24
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,2,"5,500",80 to 90,"900 to 1,000",Feb-24
SKYSUITES@ANSON,ENGGOR STREET,02,Non-Landed Properties,NA,"3,300",30 to 40,300 to 400,Feb-24
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,2,"5,000",70 to 80,700 to 800,Feb-24
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,2,"5,650",80 to 90,"900 to 1,000",Feb-24
SKYSUITES@ANSON,ENGGOR STREET,02,Non-Landed Properties,2,"5,500",60 to 70,600 to 700,Feb-24
ALTEZ,ENGGOR STREET,02,Non-Landed Properties,1,"5,000",50 to 60,600 to 700,Feb-24
ICON,GOPENG STREET,02,Non-Landed Properties,1,"4,500",60 to 70,600 to 700,Feb-24
CRAIG PLACE,CRAIG ROAD,02,Non-Landed Properties,1,"3,800",50 to 60,500 to 600,Jan-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,NA,"6,000",80 to 90,"900 to 1,000",Jan-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,1,"3,750",40 to 50,400 to 500,Jan-24
ICON,GOPENG STREET,02,Non-Landed Properties,2,"5,300",90 to 100,"900 to 1,000",Jan-24
SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,2,"4,700",70 to 80,700 to 800,Jan-24
SKYSUITES@ANSON,ENGGOR STREET,02,Non-Landed Properties,NA,"3,400",30 to 40,300 to 400,Jan-24
ICON,GOPENG STREET,02,Non-Landed Properties,1,"4,300",50 to 60,500 to 600,Jan-24
LUMIERE,MISTRI ROAD,02,Non-Landed Properties,1,"4,300",50 to 60,600 to 700,Jan-24
ALTEZ,ENGGOR STREET,02,Non-Landed Properties,1,"5,700",70 to 80,700 to 800,Jan-24
SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,02,Non-Landed Properties,1,"3,200",30 to 40,300 to 400,Jan-24
SKY EVERTON,EVERTON ROAD,02,Non-Landed Properties,NA,"3,900",40 to 50,400 to 500,Jan-24
